File,Start Line #,End Line #,Start Column #,End Column #,TarantulaRater,OchiaiRater,IntensityRater,DBB Size
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,176,176,9,10,1,0.4264014,6,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,178,178,13,32,1,0.4264014,6,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,179,179,13,72,1,0.4264014,6,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,247,247,21,30,0.1081081,0.08703883,3,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,249,249,21,50,0,0,3,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,250,250,21,27,0,0,3,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,244,244,21,45,1,0.3015113,3,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,255,255,21,41,0,0,1,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,256,256,21,27,0,0,1,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,241,241,21,38,0.2666667,0.1230915,1,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,242,242,21,27,0,0,1,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,167,167,13,29,0,0,1,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,168,168,13,14,0,0,1,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,169,169,17,36,0,0,1,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,170,170,17,50,0,0,1,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,173,173,9,10,0,0,1,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,232,232,21,44,1,0.1740777,1,1
